0.0665,1.68E-01
0.06675,1.92E-01
0.067,2.16E-01
0.06725,2.38E-01
0.0675,2.57E-01
0.06775,2.74E-01
0.068,2.87E-01
0.06825,2.96E-01
0.0685,3.00E-01
0.06875,3.00E-01
0.069,2.95E-01
0.06925,2.86E-01
0.0695,2.72E-01
0.06975,2.55E-01
0.07,2.35E-01
0.07025,2.13E-01
0.0705,1.91E-01
0.07075,1.69E-01
0.071,1.47E-01
0.07125,1.26E-01
0.0715,1.07E-01
0.07175,8.95E-02
0.072,7.39E-02
0.07225,6.03E-02
0.0725,4.88E-02
0.07275,3.84E-02
0.073,2.69E-02
0.07325,1.23E-02
0.0735,-6.98E-03
0.07375,-3.22E-02
0.074,-6.43E-02
0.07425,-1.03E-01
0.0745,-1.39E-01
0.07475,-1.59E-01
0.075,-1.50E-01
0.07525,-1.02E-01
0.0755,-4.34E-03
0.07575,1.51E-01
0.076,3.69E-01
0.07625,6.21E-01
0.0765,8.67E-01
0.07675,1.07E+00
0.077,1.19E+00
0.07725,1.19E+00
0.0775,1.06E+00
0.07775,8.33E-01
0.078,5.67E-01
0.07825,3.01E-01
0.0785,6.76E-02
0.07875,-1.10E-01
0.079,-2.21E-01
0.07925,-2.71E-01
0.0795,-2.72E-01
0.07975,-2.38E-01
0.08,-1.82E-01
0.08025,-1.22E-01
0.0805,-7.13E-02
0.08075,-3.25E-02
0.081,-4.73E-03
0.08125,1.37E-02
0.0815,2.54E-02
0.08175,3.40E-02
0.082,4.20E-02
0.08225,4.99E-02
0.0825,5.84E-02
0.08275,6.77E-02
0.083,7.82E-02
0.08325,8.99E-02
0.0835,1.03E-01
0.08375,1.17E-01
0.084,1.32E-01
0.08425,1.49E-01
0.0845,1.67E-01
0.08475,1.86E-01
0.085,2.06E-01
0.08525,2.27E-01
0.0855,2.49E-01
0.08575,2.71E-01
0.086,2.94E-01
0.08625,3.17E-01
0.0865,3.40E-01
0.08675,3.62E-01
0.087,3.84E-01
0.08725,4.04E-01
0.0875,4.23E-01
0.08775,4.41E-01
0.088,4.56E-01
0.08825,4.68E-01
0.0885,4.78E-01
0.08875,4.86E-01
0.089,4.90E-01
0.08925,4.92E-01
0.0895,4.91E-01
0.08975,4.87E-01
0.09,4.80E-01
0.09025,4.70E-01
0.0905,4.57E-01
0.09075,4.41E-01
0.091,4.24E-01
0.09125,4.05E-01
0.0915,3.84E-01
0.09175,3.63E-01
0.092,3.40E-01
0.09225,3.17E-01
0.0925,2.94E-01
0.09275,2.71E-01
0.093,2.48E-01
0.09325,2.25E-01
0.0935,2.04E-01
0.09375,1.83E-01
0.094,1.63E-01
0.09425,1.44E-01
0.0945,1.27E-01
0.09475,1.11E-01
0.095,9.72E-02
0.09525,8.44E-02
0.0955,7.28E-02
0.09575,6.25E-02
0.096,5.34E-02
0.09625,4.55E-02
0.0965,3.86E-02
0.09675,3.27E-02
0.097,2.78E-02
0.09725,2.38E-02
0.0975,2.05E-02
0.09775,1.79E-02
0.098,1.59E-02
0.09825,1.44E-02
0.0985,1.34E-02
0.09875,1.27E-02
0.099,1.22E-02
0.09925,1.21E-02
0.0995,1.22E-02
0.09975,1.25E-02
0.1,1.30E-02
0.10025,1.35E-02
0.1005,1.43E-02
0.10075,1.52E-02
0.101,1.64E-02
0.10125,1.79E-02
0.1015,1.98E-02
0.10175,2.23E-02
0.102,2.54E-02
0.10225,2.94E-02
0.1025,3.44E-02
0.10275,4.06E-02
0.103,4.82E-02
0.10325,5.74E-02
0.1035,6.84E-02
0.10375,8.15E-02
0.104,9.68E-02
0.10425,1.14E-01
0.1045,1.33E-01
0.10475,1.55E-01
0.105,1.77E-01
0.10525,2.00E-01
0.1055,2.23E-01
0.10575,2.46E-01
0.106,2.68E-01
0.10625,2.87E-01
0.1065,3.04E-01
0.10675,3.16E-01
0.107,3.24E-01
0.10725,3.28E-01
0.1075,3.27E-01
0.10775,3.21E-01
0.108,3.10E-01
0.10825,2.96E-01
0.1085,2.78E-01
0.10875,2.57E-01
0.109,2.35E-01
0.10925,2.11E-01
0.1095,1.88E-01
0.10975,1.65E-01
0.11,1.44E-01
0.11025,1.24E-01
0.1105,1.05E-01
0.11075,8.91E-02
0.111,7.47E-02
0.11125,6.19E-02
0.1115,5.08E-02
0.11175,3.95E-02
0.112,2.49E-02
0.11225,4.65E-03
0.1125,-2.21E-02
0.11275,-5.49E-02
0.113,-9.21E-02
0.11325,-1.30E-01
0.1135,-1.54E-01
0.11375,-1.49E-01
0.114,-1.05E-01
0.11425,-1.11E-02
0.1145,1.37E-01
0.11475,3.44E-01
0.115,6.02E-01
0.11525,8.58E-01
0.1155,1.06E+00
0.11575,1.19E+00
0.116,1.20E+00
0.11625,1.09E+00
0.1165,8.77E-01
0.11675,6.08E-01
0.117,3.36E-01
0.11725,9.68E-02
0.1175,-8.62E-02
0.11775,-2.04E-01
0.118,-2.57E-01
0.11825,-2.55E-01
0.1185,-2.19E-01
0.11875,-1.66E-01
0.119,-1.10E-01
0.11925,-5.97E-02
0.1195,-2.10E-02
0.11975,5.15E-03
0.12,2.16E-02
0.12025,3.34E-02
0.1205,4.24E-02
0.12075,4.99E-02
0.121,5.71E-02
0.12125,6.49E-02
0.1215,7.37E-02
0.12175,8.39E-02
0.122,9.55E-02
0.12225,1.08E-01
0.1225,1.22E-01
0.12275,1.37E-01
0.123,1.53E-01
0.12325,1.71E-01
0.1235,1.90E-01
0.12375,2.09E-01
0.124,2.30E-01
0.12425,2.51E-01
0.1245,2.73E-01
0.12475,2.96E-01
0.125,3.18E-01
0.12525,3.41E-01
0.1255,3.62E-01
0.12575,3.83E-01
0.126,4.03E-01
0.12625,4.21E-01
0.1265,4.37E-01
0.12675,4.51E-01
0.127,4.62E-01
0.12725,4.71E-01
0.1275,4.78E-01
0.12775,4.81E-01
0.128,4.82E-01
0.12825,4.79E-01
0.1285,4.74E-01
0.12875,4.65E-01
0.129,4.53E-01
0.12925,4.39E-01
0.1295,4.23E-01
0.12975,4.04E-01
0.13,3.85E-01
0.13025,3.63E-01
0.1305,3.41E-01
0.13075,3.18E-01
0.131,2.95E-01
0.13125,2.71E-01
0.1315,2.48E-01
0.13175,2.25E-01
0.132,2.02E-01
0.13225,1.80E-01
0.1325,1.59E-01
0.13275,1.40E-01
0.133,1.21E-01
0.13325,1.04E-01
0.1335,8.88E-02
0.13375,7.49E-02
0.134,6.22E-02
0.13425,5.09E-02
0.1345,4.09E-02
0.13475,3.20E-02
0.135,2.42E-02
0.13525,1.75E-02
0.1355,1.17E-02
0.13575,6.83E-03
0.136,2.75E-03
0.13625,-5.97E-04
0.1365,-3.29E-03
0.13675,-5.41E-03
0.137,-7.04E-03
0.13725,-8.27E-03
0.1375,-9.19E-03
0.13775,-9.87E-03
0.138,-1.03E-02
0.13825,-1.06E-02
0.1385,-1.06E-02
0.13875,-1.05E-02
0.139,-1.02E-02
0.13925,-9.76E-03
0.1395,-9.06E-03
0.13975,-8.06E-03
0.14,-6.68E-03
0.14025,-4.81E-03
0.1405,-2.32E-03
0.14075,9.46E-04
0.141,5.15E-03
0.14125,1.05E-02
0.1415,1.72E-02
0.14175,2.54E-02
0.142,3.55E-02
0.14225,4.82E-02
0.1425,6.37E-02
0.14275,8.15E-02
0.143,1.01E-01
0.14325,1.22E-01
0.1435,1.43E-01
0.14375,1.65E-01
0.144,1.86E-01
0.14425,2.07E-01
0.1445,2.26E-01
0.14475,2.44E-01
0.145,2.59E-01
0.14525,2.71E-01
0.1455,2.80E-01
0.14575,2.85E-01
0.146,2.85E-01
0.14625,2.80E-01
0.1465,2.70E-01
0.14675,2.56E-01
0.147,2.38E-01
0.14725,2.18E-01
0.1475,1.96E-01
0.14775,1.73E-01
0.148,1.49E-01
0.14825,1.26E-01
0.1485,1.04E-01
0.14875,8.33E-02
0.149,6.48E-02
0.14925,4.96E-02
0.1495,3.64E-02
0.14975,2.40E-02
0.15,1.09E-02
0.15025,-4.01E-03
0.1505,-2.17E-02
0.15075,-4.29E-02
0.151,-6.85E-02
0.15125,-9.90E-02
0.1515,-1.35E-01
0.15175,-1.73E-01
0.152,-1.98E-01
0.15225,-1.93E-01
0.1525,-1.44E-01
0.15275,-4.51E-02
0.153,1.08E-01
0.15325,3.14E-01
0.1535,5.66E-01
0.15375,8.25E-01
0.154,1.03E+00
0.15425,1.15E+00
0.1545,1.15E+00
0.15475,1.02E+00
0.155,7.97E-01
0.15525,5.25E-01
0.1555,2.55E-01
0.15575,2.34E-02
0.156,-1.50E-01
0.15625,-2.57E-01
0.1565,-2.98E-01
0.15675,-2.91E-01
0.157,-2.55E-01
0.15725,-2.03E-01
0.1575,-1.50E-01
0.15775,-1.01E-01
0.158,-6.42E-02
0.15825,-3.97E-02
0.1585,-2.41E-02
0.15875,-1.38E-02
0.159,-6.38E-03
0.15925,1.79E-04
0.1595,7.17E-03
0.15975,1.53E-02
0.16,2.47E-02
0.16025,3.51E-02
0.1605,4.65E-02
0.16075,5.93E-02
0.161,7.34E-02
0.16125,8.88E-02
0.1615,1.06E-01
0.16175,1.23E-01
0.162,1.43E-01
0.16225,1.63E-01
0.1625,1.84E-01
0.16275,2.06E-01
0.163,2.28E-01
0.16325,2.51E-01
0.1635,2.74E-01
0.16375,2.96E-01
0.164,3.17E-01
0.16425,3.38E-01
0.1645,3.57E-01
0.16475,3.74E-01
0.165,3.90E-01
0.16525,4.03E-01
0.1655,4.14E-01
0.16575,4.23E-01
0.166,4.28E-01
0.16625,4.30E-01
0.1665,4.29E-01
0.16675,4.25E-01
0.167,4.17E-01
0.16725,4.07E-01
0.1675,3.95E-01
0.16775,3.80E-01
0.168,3.63E-01
0.16825,3.44E-01
0.1685,3.24E-01
0.16875,3.03E-01
0.169,2.80E-01
0.16925,2.57E-01
0.1695,2.33E-01
0.16975,2.09E-01
0.17,1.85E-01
0.17025,1.62E-01
0.1705,1.39E-01
0.17075,1.18E-01
0.171,9.71E-02
0.17125,7.81E-02
0.1715,6.05E-02
0.17175,4.43E-02
0.172,2.95E-02
0.17225,1.60E-02
0.1725,3.85E-03
0.17275,-7.05E-03
0.173,-1.67E-02
0.17325,-2.52E-02
0.1735,-3.27E-02
0.17375,-3.91E-02
0.174,-4.45E-02
0.17425,-4.91E-02
0.1745,-5.28E-02
0.17475,-5.59E-02
0.175,-5.84E-02
0.17525,-6.04E-02
0.1755,-6.20E-02
0.17575,-6.34E-02
0.176,-6.44E-02
0.17625,-6.51E-02
0.1765,-6.56E-02
0.17675,-6.59E-02
0.177,-6.61E-02
0.17725,-6.62E-02
0.1775,-6.60E-02
0.17775,-6.56E-02
0.178,-6.50E-02
0.17825,-6.39E-02
0.1785,-6.24E-02
0.17875,-6.03E-02
0.179,-5.74E-02
0.17925,-5.35E-02
0.1795,-4.85E-02
0.17975,-4.21E-02
0.18,-3.41E-02
0.18025,-2.37E-02
0.1805,-1.07E-02
0.18075,4.57E-03
0.181,2.18E-02
0.18125,4.05E-02
0.1815,6.05E-02
0.18175,8.12E-02
0.182,1.02E-01
0.18225,1.23E-01
0.1825,1.43E-01
0.18275,1.62E-01
0.183,1.80E-01
0.18325,1.95E-01
0.1835,2.07E-01
0.18375,2.16E-01
0.184,2.20E-01
0.18425,2.20E-01
0.1845,2.15E-01
0.18475,2.04E-01
0.185,1.89E-01
0.18525,1.70E-01
0.1855,1.50E-01
0.18575,1.27E-01
0.186,1.04E-01
0.18625,8.06E-02
0.1865,5.77E-02
0.18675,3.58E-02
0.187,1.54E-02
0.18725,-3.20E-03
0.1875,-1.95E-02
0.18775,-3.30E-02
0.188,-4.50E-02
0.18825,-5.72E-02
0.1885,-7.10E-02
0.18875,-8.79E-02
0.189,-1.09E-01
0.18925,-1.36E-01
0.1895,-1.69E-01
0.18975,-2.12E-01
0.19,-2.51E-01
0.19025,-2.69E-01
0.1905,-2.49E-01
0.19075,-1.83E-01
0.191,-6.50E-02
0.19125,1.05E-01
0.1915,3.23E-01
0.19175,5.79E-01
0.192,8.28E-01
0.19225,1.01E+00
0.1925,1.09E+00
0.19275,1.04E+00
0.193,8.76E-01
0.19325,6.28E-01
0.1935,3.53E-01
0.19375,9.48E-02
0.194,-1.17E-01
0.19425,-2.66E-01
0.1945,-3.48E-01
0.19475,-3.74E-01
0.195,-3.57E-01
0.19525,-3.10E-01
0.1955,-2.51E-01
0.19575,-1.95E-01
0.196,-1.52E-01
0.19625,-1.20E-01
0.1965,-9.88E-02
0.19675,-8.50E-02
0.197,-7.61E-02
0.19725,-6.86E-02
0.1975,-6.10E-02
0.19775,-5.31E-02
0.198,-4.44E-02
0.19825,-3.47E-02
0.1985,-2.37E-02
0.19875,-1.14E-02
0.199,2.21E-03
0.19925,1.71E-02
0.1995,3.33E-02
0.19975,5.08E-02
0.2,6.94E-02
0.20025,8.92E-02
0.2005,1.10E-01
0.20075,1.32E-01
0.201,1.54E-01
0.20125,1.76E-01
0.2015,1.99E-01
0.20175,2.22E-01
0.202,2.44E-01
0.20225,2.65E-01
0.2025,2.86E-01
0.20275,3.04E-01
0.203,3.22E-01
0.20325,3.37E-01
0.2035,3.49E-01
0.20375,3.59E-01
0.204,3.67E-01
0.20425,3.71E-01
0.2045,3.72E-01
0.20475,3.70E-01
0.205,3.65E-01
0.20525,3.57E-01
0.2055,3.47E-01
0.20575,3.33E-01
0.206,3.18E-01
0.20625,3.00E-01
0.2065,2.80E-01
0.20675,2.59E-01
0.207,2.37E-01
0.20725,2.13E-01
0.2075,1.90E-01
0.20775,1.66E-01
0.208,1.42E-01
0.20825,1.19E-01
0.2085,9.67E-02
0.20875,7.50E-02
0.209,5.44E-02
0.20925,3.49E-02
0.2095,1.67E-02
0.20975,-1.43E-05
0.21,-1.52E-02
0.21025,-2.89E-02
0.2105,-4.13E-02
0.21075,-5.23E-02
0.211,-6.21E-02
0.21125,-7.07E-02
0.2115,-7.82E-02
0.21175,-8.47E-02
0.212,-9.02E-02
0.21225,-9.49E-02
0.2125,-9.88E-02
0.21275,-1.02E-01
0.213,-1.04E-01
0.21325,-1.06E-01
0.2135,-1.08E-01
0.21375,-1.09E-01
0.214,-1.09E-01
0.21425,-1.10E-01
0.2145,-1.10E-01
0.21475,-1.10E-01
0.215,-1.10E-01
0.21525,-1.09E-01
0.2155,-1.09E-01
0.21575,-1.08E-01
0.216,-1.07E-01
0.21625,-1.06E-01
0.2165,-1.04E-01
0.21675,-1.01E-01
0.217,-9.81E-02
0.21725,-9.41E-02
0.2175,-8.91E-02
0.21775,-8.29E-02
0.218,-7.53E-02
0.21825,-6.61E-02
0.2185,-5.51E-02
0.21875,-4.20E-02
0.219,-2.65E-02
0.21925,-8.48E-03
0.2195,1.15E-02
0.21975,3.30E-02
0.22,5.53E-02
0.22025,7.79E-02
0.2205,1.00E-01
0.22075,1.21E-01
0.221,1.41E-01
0.22125,1.59E-01
0.2215,1.73E-01
0.22175,1.85E-01
0.222,1.92E-01
0.22225,1.94E-01
0.2225,1.91E-01
0.22275,1.82E-01
0.223,1.69E-01
0.22325,1.52E-01
0.2235,1.33E-01
0.22375,1.11E-01
0.224,8.92E-02
0.22425,6.65E-02
0.2245,4.40E-02
0.22475,2.21E-02
0.225,1.40E-03
0.22525,-1.78E-02
0.2255,-3.52E-02
0.22575,-5.04E-02
0.226,-6.35E-02
0.22625,-7.50E-02
0.2265,-8.66E-02
0.22675,-1.00E-01
0.227,-1.18E-01
0.22725,-1.41E-01
0.2275,-1.71E-01
0.22775,-2.10E-01
0.228,-2.46E-01
0.22825,-2.71E-01
0.2285,-2.73E-01
0.22875,-2.40E-01
0.229,-1.57E-01
0.22925,-1.45E-02
0.2295,1.85E-01
0.22975,4.24E-01
0.23,6.75E-01
0.23025,8.99E-01
0.2305,1.05E+00
0.23075,1.06E+00
0.231,9.48E-01
0.23125,7.43E-01
0.2315,4.84E-01
0.23175,2.10E-01
0.232,-3.26E-02
0.23225,-2.14E-01
0.2325,-3.32E-01
0.23275,-3.89E-01
0.233,-3.92E-01
0.23325,-3.57E-01
0.2335,-3.02E-01
0.23375,-2.44E-01
0.234,-1.94E-01
0.23425,-1.54E-01
0.2345,-1.26E-01
0.23475,-1.09E-01
0.235,-9.88E-02
0.23525,-9.03E-02
0.2355,-8.29E-02
0.23575,-7.55E-02
0.236,-6.76E-02
0.23625,-5.86E-02
0.2365,-4.84E-02
0.23675,-3.69E-02
0.237,-2.43E-02
0.23725,-1.04E-02
0.2375,4.70E-03
0.23775,2.11E-02
0.238,3.88E-02
0.23825,5.76E-02
0.2385,7.75E-02
0.23875,9.83E-02
0.239,1.20E-01
0.23925,1.42E-01
0.2395,1.64E-01
0.23975,1.86E-01
0.24,2.08E-01
0.24025,2.30E-01
0.2405,2.51E-01
0.24075,2.70E-01
0.241,2.88E-01
0.24125,3.03E-01
0.2415,3.17E-01
0.24175,3.28E-01
0.242,3.36E-01
0.24225,3.42E-01
0.2425,3.45E-01
0.24275,3.45E-01
0.243,3.41E-01
0.24325,3.35E-01
0.2435,3.26E-01
0.24375,3.14E-01
0.244,2.99E-01
0.24425,2.83E-01
0.2445,2.64E-01
0.24475,2.44E-01
0.245,2.22E-01
0.24525,2.00E-01
0.2455,1.77E-01
0.24575,1.54E-01
0.246,1.30E-01
0.24625,1.07E-01
0.2465,8.47E-02
0.24675,6.28E-02
0.247,4.18E-02
0.24725,2.20E-02
0.2475,3.53E-03
0.24775,-1.34E-02
0.248,-2.90E-02
0.24825,-4.31E-02
0.2485,-5.58E-02
0.24875,-6.72E-02
0.249,-7.72E-02
0.24925,-8.60E-02
0.2495,-9.36E-02
0.24975,-1.00E-01
0.25,-1.05E-01
